id;category;title;body;amenities;bathrooms;bedrooms;currency;fee;has_photo;pets_allowed;price;price_display;price_type;square_feet;address;cityname;state;latitude;longitude;source;time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668630163;housing/rent/apartment;One BR 10282 TAYLOR DRAPER;This unit is located at 10282 TAYLOR DRAPER, Austin,78759, TXMonthly rental rates range from $905 - $1120We have one - two beds units available for rent;null;1;1;USD;No;Thumbnail;None;905;$905;Monthly;600;10282 Taylor Draper;Austin;TX;30.3054;-97.7497;RentLingo;1577359674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668632283;housing/rent/apartment;One BR 2001 S. IH 35;This unit is located at 2001 S. IH 35, Austin,78741, TXMonthly rental rates range from $899 - $1179We have one - two beds units available for rent;AC,Patio/Deck,Pool;1;1;USD;No;Thumbnail;None;899;$899;Monthly;600;2001 S Ih 35;Austin;TX;30.3054;-97.7497;RentLingo;1577359821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668633531;housing/rent/apartment;One BR 4263 Losco Rd;This unit is located at 4263 Losco Rd, Jacksonville,32257, FLMonthly rental rates range from $895 - $1124We have one - two beds units available for rent;null;1;1;USD;No;Thumbnail;Cats,Dogs;895;$895;Monthly;600;4263 Losco Road;Jacksonville;FL;30.2989;-81.6324;RentLingo;1577359916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668610452;housing/rent/apartment;One BR 5602 Presidio Parkway;This unit is located at 5602 Presidio Parkway, San Antonio,78249, TXMonthly rental rates range from $895 - $1944We have one - three beds units available for rent Apartment features include:-- Fitness facilities- On-Site Laundry;Gym,Patio/Deck,Pool,Washer Dryer,Wood Floors;1;1;USD;No;Thumbnail;None;895;$895;Monthly;600;5602 Presidio Parkway;San Antonio;TX;29.4624;-98.5253;RentLingo;1577358324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5642368073;housing/rent/apartment;Studio apartment 901 New Hampshire St;This unit is located at 901 New Hampshire St, Lawrence,66044, KSMonthly rental rates range from $880 - $1415We have studio - 2 beds units available for rent;null;1;2;USD;No;Thumbnail;None;880;$880;Monthly;600;901 New Hampshire St;Lawrence;KS;38.9571;-95.2657;RentLingo;1575641205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5508770475;housing/rent/apartment;Dallas - 1bd/One BA 600sqft Apartment for rent;youll find all the casual sophistication you are looking for. Zeke, you will be steps away from the Casa Linda Shopping area, White Rock Lake and Dallas Arboretum. With exciting upgrades, beautiful landscaping and an award winning team, your journey home will begin here. conveniently located off Garland & 78 and Easton adjacent to 635 just East of White Rock Lake. If you enjoy shopping, dining and outdoor recreational activities then the White Rock area is perfect for you. , its all about Your Home. Your Life. Our Pleasure. Income Requirement: Must have 2. 5x the rent in total household income before taxes, include income from all adults. Utilities: Renter responsible for all utilities. Additional Charges: Renter's insurance required. Pet restrictions: Aggressive Breed. Parking Information: Open lot: included in lease. More units available: two Bd / 1.5 Bedrooms 830 square feet for $1,005/mo | three Bd / 2 Bedrooms 940 sq-ft for $1,209/mo |;Parking;1;1;USD;No;Thumbnail;null;870;$870;Monthly;600;null;Dallas;TX;32.8436;-96.7006;RentDigs.com;1568751269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668625583;housing/rent/apartment;One BR 1601 Eastchase Pkwy;This unit is located at 1601 Eastchase Pkwy, Fort Worth,76120, TXMonthly rental rates range from $850 - $1215We have one - two beds units available for rent Apartment features include:-- Controlled Access- Balcony, Deck, Patio- In-Unit Laundry- Dishwasher- Air conditioned- Fitness facilities- Refrigerator- Washer/dryer Connections;Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Tennis;1;1;USD;No;Thumbnail;Cats,Dogs;850;$850;Monthly;600;1601 Eastchase Parkway;Fort Worth;TX;32.7407;-97.3394;RentLingo;1577359326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668636895;housing/rent/apartment;One BR 416 N. Lincoln St;This unit is located at 416 N. Lincoln St, Bloomington,47408, INMonthly rental rates range from $850 - $4000We have one - five beds units available for rent;null;1;1;USD;No;Thumbnail;Cats;850;$850;Monthly;600;416 N Lincoln St;Bloomington;IN;39.1471;-86.5136;RentLingo;1577360137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668623480;housing/rent/apartment;One BR 25675 Overlook Parkway;This unit is located at 25675 Overlook Parkway, San Antonio,78260, TXMonthly rental rates range from $849 - $1863We have one - four beds units available for rent Apartment features include:-- Dishwasher- Fitness facilities- On-Site Laundry;Dishwasher;1;1;USD;No;Thumbnail;None;849;$849;Monthly;600;25675 Overlook Parkway;San Antonio;TX;29.4624;-98.5253;RentLingo;1577359179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668623180;housing/rent/apartment;One BR 3102 Dodge Street;This unit is located at 3102 Dodge Street, Omaha,68131, NEMonthly rental rates range from $840We have 1 beds units available for rent Apartment features include:-- Controlled Access- A-c- Fitness facilities- Heat Included- Dishwasher- On Bus Line- Furnished- Surface Parking;Cable or Satellite,Dishwasher,Garbage Disposal,Gated,Internet Access,Parking,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;840;$840;Monthly;600;3102 Dodge St;Omaha;NE;41.2562;-96.0404;RentLingo;1577359161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668609820;housing/rent/apartment;One BR 12906 Brant Rock Drive;Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.While the facade of Brant Rock Apartments is somewhat plain with its gray siding, it is clean and maintained. The apartment interiors are of the same quality.;Cable or Satellite,Dishwasher,Hot Tub,Parking,Pool,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;835;$835;Monthly;600;12906 Brant Rock Dr;Houston;TX;29.7170;-95.6120;RentLingo;1577358291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668610460;housing/rent/apartment;One BR 22800 Bulverde Road;This unit is located at 22800 Bulverde Road, San Antonio,78261, TXMonthly rental rates range from $830 - $1982We have one - four beds units available for rent Apartment features include:-- On-Site Laundry- Fitness facilities- Dishwasher;Dishwasher;1;1;USD;No;Thumbnail;None;830;$830;Monthly;600;22800 Bulverde Rd;San Antonio;TX;29.6533;-98.4261;RentLingo;1577358325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668625791;housing/rent/apartment;One BR 6734 Clayton Ave;This unit is located at 6734 Clayton Ave, St Louis,63139, MOMonthly rental rates range from $830We have 1 beds units available for rent Apartment features include:-- Air conditioned- On Bus Line- Dishwasher- On-Site Laundry- Storage- Surface Parking- Trash Removal Included- Water Included;Dishwasher,Parking,Storage;1;1;USD;No;Thumbnail;Cats,Dogs;830;$830;Monthly;600;6734 Clayton Avenue;Saint Louis;MO;38.6274;-90.3040;RentLingo;1577359339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668637901;housing/rent/apartment;One BR 305 N. 6th Street;This unit is located at 305 N. sixth Street, Cheney,99004, WAMonthly rental rates range from $825We have 1 beds units available for rent;null;1;1;USD;No;Thumbnail;None;825;$825;Monthly;600;305 N 6th St;Cheney;WA;47.4394;-117.6274;RentLingo;1577360188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668626432;housing/rent/apartment;One BR 1003 Bridge St NW Apartment 3;This unit is located at 1003 Bridge St NW Apartment 3, Grand Rapids,49504, MIMonthly rental rates range from $825We have 1 beds units available for rent;Refrigerator;1;1;USD;No;Thumbnail;None;825;$825;Monthly;600;1003 Bridge St NW Apartment 3;Grand Rapids;MI;42.9497;-85.6417;RentLingo;1577359373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5648114749;housing/rent/apartment;One BR 153 Schwitter Ave;This unit is located at 153 Schwitter Ave, Pittsburgh,15229, PAMonthly rental rates range from $825 - $985We have one - two beds units available for rent Apartment available amenities:-- On Bus Line- Storage- Water Included- Balcony, Deck, Patio- A/c- Heat Included- Dishwasher- On-Site Laundry;Dishwasher,Elevator,Garbage Disposal,Parking,Patio/Deck,Refrigerator,Storage;1;1;USD;No;Thumbnail;None;825;$825;Monthly;600;153 Schwitter Avenue;Pittsburgh;PA;40.4448;-79.9725;RentLingo;1575976843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5509155593;housing/rent/apartment;Great Central Location One BR, One BA. $815/mo;Welcome home! Springfield Apartments features 6 spacious floor plans with 1 and 2 beds layouts. Features include soaring ceilings, walk-in closets and mirror-sliding closet doors. The property features an on-site car care center, swimming pool and twenty-four-hour fitness facilities. Find your here, take a photo tour, or start your application today!today to reserve your new apartment home. Other lease term options available with price depending.Price range: $815 - $1145. More units available: one Bd / 1 Bedrooms 500 square feet for $745/mo | one Bd / 1 Bedrooms 500 square feet for $770/mo | one Bd / 1 Bedrooms 600 square feet for $865/mo | one Bd / 1 Bedrooms 700 square ft for $940/mo | two Bd / 2 Bedrooms 904 square feet for $1,075/mo | two Bd / 2 Bedrooms 904 square feet for $1,095/mo | one Bd / 1 Bedrooms 600 square ft for $885/mo | one Bd / 1 Bedrooms 600 square feet for $795/mo | one Bd / 1 Bedrooms 700 sq-ft for $920/mo | one Bd / 1 Bedrooms 700 square ft for $890/mo |;Gym,Pool;1;1;USD;No;Yes;null;815;$815;Monthly;600;null;Durham;NC;35.9907;-78.9074;RentDigs.com;1568776725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5664595458;housing/rent/apartment;One BR 3551 Forestdale Dr;This unit is located at 3551 Forestdale Dr, Burlington,27215, NCMonthly rental rates range from $814 - $999We have one - two beds units available for rent;null;1;1;USD;No;Thumbnail;Cats,Dogs;814;$814;Monthly;600;3551 Forestdale Drive;Burlington;NC;36.0808;-79.4527;RentLingo;1577016896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668635896;housing/rent/apartment;One BR 1258 17th Avenue NW Suite 4;This unit is located at 1258 17th Avenue NW Suite 4, Rochester,55901, MNMonthly rental rates range from $810We have 1 beds units available for rent;null;1;1;USD;No;Thumbnail;Cats;810;$810;Monthly;600;1258 17th Ave NW Suite 4;Rochester;MN;44.0346;-92.4680;RentLingo;1577360073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668639911;housing/rent/apartment;One BR 300 N. 4th St.;This unit is located at 300 N. fourth St., St. Louis,63102, MOMonthly rental rates range from $809 - $1339We have one - two beds units available for rent;null;1;1;USD;No;Thumbnail;Cats,Dogs;809;$809;Monthly;600;300 N 4th St;Saint Louis;MO;38.6274;-90.3040;RentLingo;1577360348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5664571186;housing/rent/apartment;One BR 420 East Armour Boulevard;This unit is located at 420 East Armour Boulevard, Kansas City,64109, MOMonthly rental rates range from $800 - $1999We have one - three beds units available for rent Apartment available amenities:-- Dishwasher- Controlled Access- Air conditioner- Washer dryer Connections- Storage- Refrigerator- On-Site Laundry- On Bus Line;Dishwasher,Garbage Disposal,Internet Access,Parking,Refrigerator,Storage;1;1;USD;No;Thumbnail;Cats,Dogs;800;$800;Monthly;600;420 East Armour Blvd;Kansas City;MO;39.0744;-94.5521;RentLingo;1577015071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668638476;housing/rent/apartment;Two BR 1427 Lewis Street;This unit is located at 1427 Lewis Street, Charleston,25301, WVMonthly rental rates range from $795We have 2 beds units available for rent;null;1;2;USD;No;Thumbnail;Dogs;795;$795;Monthly;600;1427 Lewis St;Charleston;WV;38.3454;-81.6219;RentLingo;1577360239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668611194;housing/rent/apartment;Studio apartment 5050 Schooner Cove Dr.;This unit is located at 5050 Schooner Cove Dr., Ypsilanti,48197, MIMonthly rental rates range from $789 - $979We have studio - 2 beds units available for rent Apartment features include:-- Pool- Public Transportation- Fitness facilities- On-Site Laundry- Balcony, Deck, Patio- Walk in Closets- Refrigerator- Dishwasher;Dishwasher,Patio/Deck,Pool,Refrigerator,Tennis;1;2;USD;No;Thumbnail;Cats,Dogs;789;$789;Monthly;600;5050 Schooner Cove Drive;Ypsilanti;MI;42.2368;-83.6103;RentLingo;1577358400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668641600;housing/rent/apartment;One BR 1401 S Clyde Morris Blvd;This unit is located at 1401 S Clyde Morris Blvd, Daytona Beach,32114, FLMonthly rental rates range from $780We have 1 beds units available for rent;Internet Access,Parking,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;780;$780;Monthly;600;1401 S Clyde Morris Boulevard;Daytona Beach;FL;29.1812;-81.0341;RentLingo;1577360447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668615136;housing/rent/apartment;One BR 3850 Mountain Vista Street;This unit is located at 3850 Mountain Vista Street, Las Vegas,89121, NVMonthly rental rates range from $775 - $1210We have one - three beds units available for rent Apartment features include:-- Refrigerator- Fitness facilities- Dishwasher- Sheltered parking- On Bus Line- On-Site Laundry- Ac- Balcony, Deck, Patio;Cable or Satellite,Dishwasher,Garbage Disposal,Hot Tub,Internet Access,Parking,Patio/Deck,Playground,Pool,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;775;$775;Monthly;600;3850 Mountain Vista St;Las Vegas;NV;36.1554;-115.1733;RentLingo;1577358655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668621851;housing/rent/apartment;One BR 2000 Westown Pkwy. #37;This unit is located at 2000 Westown Pkwy. #37, West Des Moines,50265, IAMonthly rental rates range from $765 - $1000We have one - two beds units available for rent Apartment features include:-- Sheltered parking- Controlled Access- Dishwasher- On-Site Laundry- Balcony, Deck, Patio- Garbage Disposal- Fireplace- Refrigerator;Basketball,Cable or Satellite,Dishwasher,Fireplace,Garbage Disposal,Golf,Parking,Patio/Deck,Pool,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;765;$765;Monthly;600;2000 Westown Parkway #37;West Des Moines;IA;41.5835;-93.7597;RentLingo;1577359087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5664567223;housing/rent/apartment;One BR 7932 Southside Blvd;This unit is located at 7932 Southside Blvd, Jacksonville,32256, FLMonthly rental rates range from $755 - $1300We have one - three beds units available for rent Apartment available amenities:-- Pool- Dishwasher- On-Site Laundry- Surface Parking- Fitness facilities- Garbage Disposal- Balcony, Deck, Patio- Refrigerator;Clubhouse,Dishwasher,Garbage Disposal,Parking,Patio/Deck,Playground,Pool,Refrigerator,Tennis;1;1;USD;No;Thumbnail;Cats,Dogs;755;$755;Monthly;600;7932 Southside Boulevard;Jacksonville;FL;30.2989;-81.6324;RentLingo;1577014821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668621309;housing/rent/apartment;One BR 307 East 19th St;This unit is located at 307 East 19th St, Bloomington,47408, INMonthly rental rates range from $750We have 1 beds units available for rent Apartment features include:-- On-Site Laundry- Trash Removal Included- Water Included- Range / Oven- Dishwasher- Pool- Living Room- Refrigerator;Dishwasher,Parking,Patio/Deck,Pool,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;750;$750;Monthly;600;307 East 19th St;Bloomington;IN;39.1471;-86.5136;RentLingo;1577359050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5509256351;housing/rent/apartment;Move in Special 1st Month Free.;JUST PAY DEPOSIT TO MOVE IN! LEASING NOW! Beautifully remodeled apartments with secure door entrance. 2 Beds, one Bathrooms, Central Heat & Air. Brand new appliances and premium granite counter tops. FREE WiFi and laundry facilities On-Site. These amazing apartments are centrally located two blocks from OU Medical Health Science Center and only 1 mi from Bricktown. To fill out our FREE on-line application visit our |. no pet-friendly $750 per month, $700 Deposit. Cable ready, Microwave, Broadband internet, A-c, Refrigerator, Laundry area / hookups, Oven / range, Heat - electric. Washer / dryer area.;AC,Cable or Satellite,Internet Access,Refrigerator;1;2;USD;No;No;None;750;$750;Monthly;600;null;Oklahoma City;OK;35.4751;-97.5035;RentDigs.com;1568781300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5509248658;housing/rent/apartment;Nice One BR in Building withElevator. AC Included in Rent;Lovely one BEDROOMs apartment. Nice kitchen with plenty of cabinet space. Wood floors in Dedicated dining area area. Wall to wall carpeting in Living Room and Bedrooms. Sunny corner units with lots of windows allow the light to flood into the apartments. Rent includes, gas, heat, a-c, water, sewer, trash! Tenant pays electric. Off-parking on street available: Lot Spaces $30/month or Garage Spaces $50/month. Laundry area on each floor and individual storage lockers in the basement. Central air, location, social room! Cats allowed, Dogs not allowed. More units available: one Bd / 1 Bedrooms 600 sq-ft for $730/mo | two Bd / 1 Bedrooms 780 square feet for $880/mo | 0 Bd / 1 Bedrooms 520 square ft for $670/mo;AC,Parking,Storage,Wood Floors;1;1;USD;No;Yes;Cats;750;$750;Monthly;600;null;Pittsburgh;PA;40.5007;-80.0667;RentDigs.com;1568780865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668621314;housing/rent/apartment;One BR 1800 S Huntington Gardens Pl.;This unit is located at 1800 S Huntington Gardens Pl., Bloomington,47404, INMonthly rental rates range from $740We have 1 beds units available for rent Apartment features include:-- Trash Removal Included- Living Room- Balcony, Deck, Patio- A-c- On-Site Laundry- Refrigerator- Public Transportation- On Bus Line;Cable or Satellite,Internet Access,Parking,Patio/Deck,Refrigerator;1;1;USD;No;Thumbnail;None;740;$740;Monthly;600;1800 S Huntington Gardens Place;Bloomington;IN;39.1471;-86.5136;RentLingo;1577359051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668640701;housing/rent/apartment;One BR 615 Maple Street;This unit is located at 615 Maple Street, Big Rapids,49307, MIMonthly rental rates range from $740 - $751We have one - two beds units available for rent;null;1;1;USD;No;Thumbnail;None;740;$740;Monthly;600;615 Maple St;Big Rapids;MI;43.7012;-85.4657;RentLingo;1577360400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5664581942;housing/rent/apartment;One BR 527 South Michigan Ave;This unit is located at 527 South Michigan Ave, Big Rapids,49307, MIMonthly rental rates range from $740 - $1575We have one - three beds units available for rent;null;1;1;USD;No;Thumbnail;None;740;$740;Monthly;600;527 South Michigan Avenue;Big Rapids;MI;43.7012;-85.4657;RentLingo;1577015957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5508975469;housing/rent/apartment;Charming One BR, One BA. Cat OK!;Welcome to McCallum Glen in the beautiful, bustling city of Dallas, Texas. We offer a terrific location for University of personnel, interns, students, and, of course, non-students. Our lovely 1 and 2 beds apartments are right on the free UTD Shuttle Bus Line 883. Even better, we are just over a mile from UTD and a quick walk to many restaurants, a shopping area, and supermarkets. Most importantly, when you feel like staying in 1 of our communities, you will only discover convenience and comfort with our unparalleled amenities featured in both individual apartment homes and the a dip in our beautiful pool, unwind in our exclusive spa, or squeeze in a fitness facilities! You will never be looking for something to Glen! Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. Utilities included: Hot Water, Sewer, Trash, Water. Additional Charges: Renter's insurance required. Parking Information: Open lot: included in lease, Carport: $25/month.;Gym,Parking,Pool;1;1;USD;No;Thumbnail;Cats;735;$735;Monthly;600;null;Dallas;TX;32.9954;-96.7849;RentDigs.com;1568764800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5508971622;housing/rent/apartment;$735 / One BR - Great Deal. MUST SEE!;Welcome to McCallum Glen in the beautiful, bustling city of Dallas, Texas. We offer a super location for University of personnel, interns, students, and, of course, non-students. Our lovely 1 and 2 beds apartments are right on the free UTD Shuttle Bus Line 883. Even better, we are just over a mile from UTD and a easy walk to many restaurants, a shopping area, and supermarkets. Most importantly, when you feel like staying in 1 of our communities, you will only discover convenience and comfort with our unparalleled amenities featured in both individual apartment homes and the a dip in our beautiful pool, unwind in our exclusive spa, or squeeze in a fitness facilities! You will never be looking for something to Glen! Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. Utilities included: Hot Water, Sewer, Trash, Water. Additional Charges: Renter's insurance required. Parking Information: Open lot: included in lease, Carport: $25/month.;Gym,Parking,Pool;1;1;USD;No;Thumbnail;null;735;$735;Monthly;600;null;Dallas;TX;32.9954;-96.7849;RentDigs.com;1568764603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668621287;housing/rent/apartment;One BR 530 N. Lincoln St;This unit is located at 530 N. Lincoln St, Bloomington,47408, INMonthly rental rates range from $725 - $1100We have one - two beds units available for rent Apartment features include:-- Carpet- Water Included- Hard wood floors- Cable-Ready- Range / Oven- Refrigerator- Trash Removal Included- On-Site Laundry;Cable or Satellite,Parking,Patio/Deck,Pool,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;725;$725;Monthly;600;530 N Lincoln St;Bloomington;IN;39.1471;-86.5136;RentLingo;1577359049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668621933;housing/rent/apartment;One BR 3162 Main St;This unit is located at 3162 Main St, Buffalo,14214, NYMonthly rental rates range from $725We have 1 beds units available for rent Apartment features include:-- Refrigerator- Water Included- Hard wood floors- Trash Removal Included- Living Room- Range / Oven- Electric Included- Public Transportation;Parking,Refrigerator;1;1;USD;No;Thumbnail;None;725;$725;Monthly;600;3162 Main St;Buffalo;NY;42.9112;-78.8171;RentLingo;1577359092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668615291;housing/rent/apartment;One BR 1344 Carriage Hill Ln;This unit is located at 1344 Carriage Hill Ln, Hamilton,45013, OHMonthly rental rates range from $720 - $900We have one - two beds units available for rent Apartment features include:-- Dishwasher- Garbage Disposal- On-Site Laundry- Carpet- Heat Included- Refrigerator- Air conditioned- Pool;Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Internet Access,Parking,Pool,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;720;$720;Monthly;600;1344 Carriage Hill Lane;Hamilton;OH;39.3970;-84.5558;RentLingo;1577358667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668619053;housing/rent/apartment;Two BR 506 W Elm;This unit is located at 506 W Elm, Urbana,61801, ILMonthly rental rates range from $712 - $858We have two - three beds units available for rent Apartment features include:-- Student- Dishwasher- Air conditioner- Balcony, Deck, Patio- On Bus Line- Furnished;Dishwasher,Patio/Deck;1;2;USD;No;Thumbnail;Cats,Dogs;712;$712;Monthly;600;506 W Elm;Urbana;IL;40.1171;-88.1889;RentLingo;1577358898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668614807;housing/rent/apartment;One BR 500 31st Street;This unit is located at 500 31st Street, Des Moines,50312, IAMonthly rental rates range from $710We have 1 beds units available for rent Apartment features include:-- Garbage Disposal- Refrigerator- On-Site Laundry- Balcony, Deck, Patio- Air conditioner- Controlled Access- Storage- Dishwasher;Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator,Storage;1;1;USD;No;Thumbnail;Cats,Dogs;710;$710;Monthly;600;500 31st St;Des Moines;IA;41.5844;-93.6594;RentLingo;1577358631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5509077120;housing/rent/apartment;Discover a new Aire Apartments in Arlington.;The location of this community Tharp. in the area of Arlington. Make a visit to check out the current floor plan options. A unique variety of amenities and features are waiting for community. Enjoy a wonderful swimming pool, 3 clothes care centers, great outdoor landscaping and be close to retail shopping. The location is very convenient for UTA students. Drop by the leasing office to find out the current pricing. More units available: two Bd / 1 Bedrooms 650 sq. feet for $874/mo | one Bd / 1 Bedrooms 550 sq. feet for $780/mo | 0 Bd / 1 Bedrooms 459 sq-ft for $614/mo | two Bd / 1 Bedrooms 690 square feet for $814/mo;Pool;1;1;USD;No;Yes;null;704;$704;Monthly;600;null;Arlington;TX;32.7220;-97.0830;RentDigs.com;1568772129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668617495;housing/rent/apartment;One BR 200 West Drive N;This unit is located at 200 West Drive N, Marshall,49068, MIMonthly rental rates range from $700 - $775We have one - two beds units available for rent Apartment features include:-- Surface Parking- Ac;Parking;1;1;USD;No;Thumbnail;Cats;700;$700;Monthly;600;200 West Dr N;Marshall;MI;42.2686;-84.9450;RentLingo;1577358793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668621352;housing/rent/apartment;One BR 507 S Lincoln St;This unit is located at 507 S Lincoln St, Bloomington,47401, INMonthly rental rates range from $700We have 1 beds units available for rent Apartment features include:-- On Bus Line- Refrigerator- Water Included- A/c- Trash Removal Included- Garbage Disposal- Pool- Balcony, Deck, Patio;Cable or Satellite,Garbage Disposal,Parking,Patio/Deck,Pool,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;700;$700;Monthly;600;507 S Lincoln St;Bloomington;IN;39.1471;-86.5136;RentLingo;1577359053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
